endTime,artistName,trackName,msPlayed
2021-09-12 11:42,The Avett Brothers,If It's The Beaches,237120
2021-09-12 11:46,Passenger,Holes,213173
2021-09-12 11:50,Hozier,Like Real People Do,186491
2021-09-12 11:54,The Lumineers,Life In The City,231360
2021-09-12 11:57,The Strumbellas,In This Life,163893
2021-09-12 12:00,Hozier,Almost (Sweet Music),217480
2021-09-12 12:06,Margot & The Nuclear So And So's,Broadripple Is Burning,273173
2021-09-12 12:10,Vance Joy,Mess Is Mine,223640
2021-09-12 12:14,The Avett Brothers,If It's The Beaches,237120
2021-09-12 12:18,Passenger,Holes,213173
2021-09-12 12:22,Hozier,Like Real People Do,198029
2021-09-12 12:25,Pop Smoke,Mood Swings (feat. Lil Tjay),213333
2021-09-12 12:30,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",266005
2021-09-12 12:38,Jasraj Joshi,Shiv Tandav Stotra,423471
2021-09-12 12:41,KAYJAY,Akhiyan da Surma - slowed + reverb,229831
2021-09-12 12:45,Jasleen Royal,"Ranjha (From ""Shershaah"")",228855
2021-09-12 12:51,Petit Biscuit,Sunset Lover,237792
2021-09-12 12:55,Rival,Seasons,248275
2021-09-12 12:58,Anuv Jain,Gul,217241
2021-09-12 13:01,KSI,Patience (feat. YUNGBLUD & Polo G),181720
2021-09-13 04:14,The Lumineers,Life In The City,231360
2021-09-13 04:17,The Strumbellas,In This Life,163893
2021-09-13 04:20,Hozier,Almost (Sweet Music),217480
2021-09-13 04:25,Margot & The Nuclear So And So's,Broadripple Is Burning,273173
2021-09-13 04:30,Vance Joy,Mess Is Mine,223640
2021-09-13 04:34,The Avett Brothers,If It's The Beaches,237120
2021-09-13 04:37,Passenger,Holes,213173
2021-09-13 04:41,Hozier,Like Real People Do,198029
2021-09-13 04:43,Pop Smoke,Mood Swings (feat. Lil Tjay),55216
2021-09-13 04:47,EDEN,909,258040
2021-09-13 04:48,Labrinth,All For Us - from the HBO Original Series Euphoria,27680
2021-09-13 04:50,EDEN,take care,127510
2021-09-13 04:50,EDEN,untitled,16120
2021-09-13 04:54,The Lumineers,My Eyes,216600
2021-09-13 04:56,The Ballroom Thieves,Archers,156853
2021-09-13 05:01,Young the Giant,Superposition (Reflection),210628
2021-09-13 05:05,Caamp,Song for a Friend,198101
2021-09-13 05:09,Cobi,Don't You Cry For Me,256333
2021-09-13 05:13,Lord Huron,Love Me Like You Used To,220737
2021-09-13 05:17,Vance Joy,Georgia,209208
2021-09-13 05:17,Coldplay,The Scientist,1380
2021-09-13 05:21,Hozier,Work Song,229715
2021-09-13 05:26,The 1975,I Always Wanna Die (Sometimes),314662
2021-09-13 05:31,The Avett Brothers,If It's The Beaches,237120
2021-09-13 05:34,The Strumbellas,I’ll Wait,176080
2021-09-13 05:39,Snow Patrol,Chasing Cars,267933
2021-09-13 05:42,Bastille,Admit Defeat,185680
2021-09-13 05:46,Jack Johnson,Home,182000
2021-09-13 05:49,The Lumineers,Angela - Single Version,178840
2021-09-13 05:53,The Paper Kites,Featherstone,229626
2021-09-13 05:55,Mipso,Carolina Calling,108308
2021-09-13 05:55,The Lumineers,Patience,3810
2021-09-13 05:55,The Last Revel,Engine Trouble,2470
2021-09-13 05:56,Ásgeir,"I Should Live In Salt - Live From Spotify, London",39970
2021-09-13 05:57,Middle Brother,Million Dollar Bill,46574
2021-09-13 06:02,The 1975,I Always Wanna Die (Sometimes),314662
2021-09-13 06:07,EDEN,909,258040
2021-09-13 06:11,The Lumineers,Life In The City,231360
2021-09-13 06:15,The Strumbellas,In This Life,163893
2021-09-13 06:18,Hozier,Almost (Sweet Music),217480
2021-09-13 06:23,Margot & The Nuclear So And So's,Broadripple Is Burning,273173
2021-09-13 06:27,Vance Joy,Mess Is Mine,223640
2021-09-13 06:32,The Avett Brothers,If It's The Beaches,237120
2021-09-13 06:36,Passenger,Holes,208889
2021-09-13 09:06,The Avett Brothers,If It's The Beaches,55996
2021-09-18 09:46,Ashes Remain,On My Own,0
2021-09-18 09:52,The 1975,I Always Wanna Die (Sometimes),314662
2021-09-18 09:57,EDEN,909,258040
2021-09-18 10:01,The Lumineers,Life In The City,231360
2021-09-18 10:03,The Strumbellas,In This Life,22572
2021-09-18 10:07,The Lumineers,Life In The City,231360
2021-09-18 10:07,The Strumbellas,In This Life,6860
2021-09-18 10:08,Hozier,Almost (Sweet Music),63581
2021-09-18 10:09,Margot & The Nuclear So And So's,Broadripple Is Burning,78841
2021-09-18 10:09,Vance Joy,Mess Is Mine,5398
2021-09-18 10:13,The Avett Brothers,If It's The Beaches,237120
2021-09-19 09:03,The 1975,I Always Wanna Die (Sometimes),5350
2021-09-19 09:07,EDEN,909,258040
2021-09-19 09:11,The Lumineers,Life In The City,231360
2021-09-19 09:12,The Strumbellas,In This Life,14343
2021-09-19 09:16,Hozier,Almost (Sweet Music),217480
2021-09-19 09:20,Margot & The Nuclear So And So's,Broadripple Is Burning,273173
2021-09-19 09:24,Vance Joy,Mess Is Mine,223640
2021-09-19 09:29,The Avett Brothers,If It's The Beaches,237120
2021-09-19 09:33,Passenger,Holes,213173
2021-09-19 09:36,Hozier,Like Real People Do,198029
2021-09-19 09:40,Pop Smoke,Mood Swings (feat. Lil Tjay),213333
2021-09-19 09:46,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",266005
2021-09-19 09:47,Jasraj Joshi,Shiv Tandav Stotra,75434
2021-09-19 09:51,Jasleen Royal,"Ranjha (From ""Shershaah"")",228855
2021-09-19 09:55,Petit Biscuit,Sunset Lover,237792
2021-09-19 10:00,Rival,Seasons,248275
2021-09-19 10:04,Anuv Jain,Gul,217241
2021-09-19 10:07,KSI,Patience (feat. YUNGBLUD & Polo G),181720
2021-09-19 10:10,KSI,Holiday,193733
2021-09-19 10:14,Tedi Pagg,Tu Hi Das De,172831
2021-09-19 10:17,AP Dhillon,Insane,206060
2021-09-19 10:22,Hozier,Take Me To Church,241688
2021-09-19 10:25,Khalid,8TEEN,228600
2021-09-19 10:30,The Lumineers,Cleopatra,201413
2021-09-19 10:34,The Lumineers,Sleep On The Floor,211851
2021-09-19 10:37,Ali Gatie,Can't Let You Go,204156
2021-09-19 10:41,Ro Ransom,See Me Fall (feat. Kensei Abbot),216003
2021-09-19 10:45,Bruno Mars,Talking to the Moon,217866
2021-09-19 10:51,Jon Bellion,Hand Of God - Outro,337551
2021-09-19 10:54,Jon Bellion,Ungrateful Eyes,204760
2021-09-19 10:59,Jon Bellion,Dead Man Walking,196840
2021-09-19 11:02,Jon Bellion,Paper Planes,187400
2021-09-19 11:06,Alesso,Midnight (feat. Liam Payne),220140
2021-09-19 11:09,Travis Scott,Goosebumps - Remix,162802
2021-09-20 05:14,Duckwrth,Start a Riot,2910
2021-09-20 05:14,Masked Wolf,Astronaut In The Ocean,7720
2021-09-20 05:20,Kailash Kher,Saiyyan,343906
2021-09-20 05:23,Duncan Laurence,Arcade,183624
2021-09-20 05:27,YNW Melly,Suicidal,222997
2021-09-20 05:31,The Kid LAROI,WITHOUT YOU,161384
2021-09-20 05:34,Russ,"Psycho, Pt. 2",161985
2021-09-20 05:36,Pop Smoke,What You Know Bout Love,160000
2021-09-20 05:40,Troye Sivan,Strawberries & Cigarettes,201538
2021-09-20 05:44,The Weeknd,Often,249040
2021-09-20 05:48,Donovan Woods,I Ain't Ever Loved No One - Acoustic,199594
2021-09-20 05:52,Roxen Band,Hum Jee Lenge - Rock Version,257866
2021-09-20 05:55,JONY,Love Your Voice,150329
2021-09-20 05:58,The Strumbellas,Spirits,203653
2021-09-20 06:04,King,Tu Aake Dekhle,270000
2021-09-20 06:10,Mustafa Zahid,Toh Phir Aao,348280
2021-09-20 06:13,GASHI,Roses,169573
2021-09-20 06:19,Leonard Cohen,Hallelujah,277160
2021-09-20 06:22,Travis Scott,HIGHEST IN THE ROOM,175720
2021-09-20 06:25,Jaymes Young,Happiest Year,228442
2021-09-20 06:29,We The Kings,Sad Song (feat. Elena Coats),226330
2021-09-20 06:34,Sam Smith,How Do You Sleep?,202204
2021-09-20 06:36,Fleurie,Hurts Like Hell,2510
2021-09-20 06:36,T.I.,That's All She Wrote,120972
2021-09-20 06:36,Dax,She Cheated Again,600
2021-09-20 06:36,The 1975,Sincerity Is Scary,280
2021-09-20 06:36,Labrinth,Still Don't Know My Name,620
2021-09-20 06:36,Labrinth,Mount Everest,770
2021-09-20 06:36,StaySolidRocky,Party Girl,310
2021-09-20 06:36,Lukas Graham,Love Someone,230
2021-09-20 06:36,MiyaGi,Captain,1170
2021-09-20 06:40,EDEN,909,258040
2021-09-20 06:44,The Lumineers,Life In The City,231360
2021-09-20 06:48,The Strumbellas,In This Life,163893
2021-09-20 06:52,Hozier,Almost (Sweet Music),217480
2021-09-20 06:57,Margot & The Nuclear So And So's,Broadripple Is Burning,273173
2021-09-20 07:00,Vance Joy,Mess Is Mine,223640
2021-09-20 07:05,The Avett Brothers,If It's The Beaches,237120
2021-09-20 07:09,Passenger,Holes,213173
2021-09-20 07:12,Hozier,Like Real People Do,198029
2021-09-20 07:16,Pop Smoke,Mood Swings (feat. Lil Tjay),213333
2021-09-20 07:21,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",266005
2021-09-20 07:28,Jasraj Joshi,Shiv Tandav Stotra,423471
2021-09-20 07:32,Jasleen Royal,"Ranjha (From ""Shershaah"")",228855
2021-09-20 07:37,Petit Biscuit,Sunset Lover,237792
2021-09-20 07:41,Rival,Seasons,248275
2021-09-20 07:45,Anuv Jain,Gul,217241
2021-09-20 07:48,KSI,Patience (feat. YUNGBLUD & Polo G),181720
2021-09-20 07:53,KSI,Holiday,193733
2021-09-20 07:55,Tedi Pagg,Tu Hi Das De,172831
2021-09-20 07:59,AP Dhillon,Insane,206060
2021-09-20 08:03,Hozier,Take Me To Church,241688
2021-09-20 08:08,Khalid,8TEEN,228600
2021-09-20 08:11,The Lumineers,Cleopatra,201413
2021-09-20 08:15,The Lumineers,Sleep On The Floor,211851
2021-09-20 08:18,Ali Gatie,Can't Let You Go,204156
2021-09-20 08:23,Ro Ransom,See Me Fall (feat. Kensei Abbot),216003
2021-09-20 08:27,Bruno Mars,Talking to the Moon,217866
2021-09-20 08:32,Jon Bellion,Hand Of God - Outro,337551
2021-09-20 08:37,Jon Bellion,Ungrateful Eyes,204760
2021-09-20 08:40,Jon Bellion,Dead Man Walking,196840
2021-09-20 08:44,Jon Bellion,Paper Planes,187400
2021-09-20 08:47,Alesso,Midnight (feat. Liam Payne),220140
2021-09-20 08:51,Travis Scott,Goosebumps - Remix,162802
2021-09-20 08:53,Masked Wolf,Astronaut In The Ocean,132780
2021-09-20 08:56,Duckwrth,Start a Riot,171466
2021-09-20 09:01,Kailash Kher,Saiyyan,288519
2021-09-20 09:05,EDEN,909,258040
2021-09-20 09:11,The Lumineers,Life In The City,231360
2021-09-20 09:13,The Strumbellas,In This Life,163893
2021-09-20 09:17,Hozier,Almost (Sweet Music),217480
2021-09-20 09:22,Margot & The Nuclear So And So's,Broadripple Is Burning,273173
2021-09-20 09:26,Vance Joy,Mess Is Mine,223640
2021-09-20 09:30,The Avett Brothers,If It's The Beaches,237120
2021-09-20 09:34,Passenger,Holes,213173
2021-09-20 09:37,Hozier,Like Real People Do,198029
2021-09-20 09:42,Pop Smoke,Mood Swings (feat. Lil Tjay),213333
2021-09-20 09:47,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",266005
2021-09-20 09:48,Jasraj Joshi,Shiv Tandav Stotra,107467
2021-09-20 17:46,Anuv Jain,Baarishein,35350
2021-09-20 17:49,Jaymes Young,Happiest Year,228442
2021-09-20 17:54,Alexander 23,IDK You Yet,184638
2021-09-20 17:54,Sam Fischer,This City,16804
2021-09-20 17:57,Jeremy Zucker,all the kids are depressed,169973
2021-09-20 17:58,Tate McRae,you broke me first,12040
2021-09-20 17:58,Ruth B.,Dandelions,70096
2021-09-20 17:59,Justin Bieber,Unstable (feat. The Kid LAROI),11640
2021-09-20 18:02,Billie Eilish,lovely (with Khalid),200185
2021-09-20 18:02,Bazzi,Fantasy,17394
2021-09-20 18:03,Jeremy Zucker,this is how you fall in love,22210
2021-09-20 18:03,Bazzi,Paradise,5840
2021-09-20 18:03,Pink Sweat$,At My Worst,4020
2021-09-20 18:03,Billie Eilish,ocean eyes,6390
2021-09-20 18:03,Chelsea Cutler,Your Shirt,5560
2021-09-20 18:03,Bea Miller,feel something,1330
2021-09-20 18:03,blackbear,smile again,2710
2021-09-20 18:07,Bruno Mars,Talking to the Moon,217866
2021-09-20 18:11,Powfu,death bed (coffee for your head),173333
2021-09-20 18:13,iann dior,Holding On,126443
2021-09-20 18:16,Troye Sivan,Strawberries & Cigarettes,201538
2021-09-20 18:19,Harry Styles,Falling,170308
2021-09-20 18:22,Juice WRLD,Righteous,193330
2021-09-21 15:21,Juice WRLD,Righteous,242180
2021-09-21 15:27,Harry Styles,Falling,240133
2021-09-21 15:29,Jeremy Zucker,all the kids are depressed,169973
2021-09-21 15:33,Alexander 23,IDK You Yet,184638
2021-09-21 15:37,EDEN,909,258040
2021-09-21 15:42,The Lumineers,Life In The City,231360
2021-09-21 15:45,The Strumbellas,In This Life,163893
2021-09-21 15:48,Hozier,Almost (Sweet Music),217480
2021-09-21 15:53,Margot & The Nuclear So And So's,Broadripple Is Burning,273173
2021-09-21 15:58,Vance Joy,Mess Is Mine,223640
2021-09-21 16:02,The Avett Brothers,If It's The Beaches,237120
2021-09-21 16:05,Passenger,Holes,213173
2021-09-21 16:08,Hozier,Like Real People Do,198029
2021-09-21 16:13,Pop Smoke,Mood Swings (feat. Lil Tjay),213333
2021-09-21 16:18,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",266005
2021-09-21 16:25,Jasraj Joshi,Shiv Tandav Stotra,423471
2021-09-21 16:30,Jasleen Royal,"Ranjha (From ""Shershaah"")",228855
2021-09-21 16:33,Petit Biscuit,Sunset Lover,206854
2021-09-22 05:21,Petit Biscuit,Sunset Lover,6360
2021-09-22 05:25,Juice WRLD,Righteous,231940
2021-09-22 09:38,Lana Del Rey,Summertime Sadness,58432
2021-09-22 09:40,Jeremy Zucker,all the kids are depressed,132280
2021-09-22 12:39,Juice WRLD,Righteous,0
2021-09-22 12:42,Alexander 23,IDK You Yet,184638
2021-09-22 12:43,The Strumbellas,In This Life,638
2021-09-22 12:46,The Lumineers,Life In The City,231360
2021-09-22 12:47,The Strumbellas,In This Life,27027
2021-09-22 12:51,Hozier,Almost (Sweet Music),217480
2021-09-22 12:51,Margot & The Nuclear So And So's,Broadripple Is Burning,8723
2021-09-22 12:55,The Avett Brothers,If It's The Beaches,237120
2021-09-22 12:56,Passenger,Holes,79287
2021-09-22 15:46,Passenger,Holes,133887
2021-09-24 12:39,Kodaline,All I Want,7710
2021-09-24 12:41,BØJET,I'm So Alone,161358
2021-09-24 12:51,Maurice Moore,The Loudest Silence,226386
2021-09-24 12:54,Lord Huron,The Night We Met,208211
2021-09-24 12:56,Lana Del Rey,Born To Die,87114
2021-09-24 13:01,Kodaline,All I Want,305746
2021-09-24 13:17,BØJET,I Wasn't Enough for You,192731
2021-09-24 14:28,BØJET,Holding Hands with You,163578
2021-09-24 14:30,Beowülf,Is It Too Late for Me,117002
2021-09-24 14:32,Bruno Major,Places We Won't Walk,144206
2021-09-24 17:04,Bruno Major,Places We Won't Walk,168424
2021-09-24 17:34,The Cinematic Orchestra,To Build A Home,371320
2021-09-24 17:36,AURORA,Half The World Away,110905
2021-09-24 17:39,RY X,Berlin,174172
2021-09-24 17:42,XXXTENTACION,the remedy for a broken heart (why am I so in love),160184
2021-09-24 17:45,Miles Carter,If You Decide to Leave Someone,99186
2021-09-24 17:46,Miles Carter,If You Decide to Love Someone,67160
2021-09-24 17:48,XXXTENTACION,before I close my eyes,99658
2021-09-24 17:49,Chord Overstreet,Hold On,88210
2021-09-24 17:52,PRXJEK,Spirited_Away,144779
2021-09-24 17:53,Foxilitus,Haunt u,100259
2021-09-24 17:56,flora cash,You're Somebody Else,166630
2021-09-24 17:59,XXXTENTACION,what are you so afraid of,10500
2021-09-24 17:59,Lorde,Ribs,81083
2021-09-25 04:43,XXXTENTACION,the remedy for a broken heart (why am I so in love),160184
2021-09-25 04:49,The Cinematic Orchestra,To Build A Home,332021
2021-09-25 04:51,Beowülf,Is It Too Late for Me,98871
2021-09-25 04:54,XXXTENTACION,Orlando,10375
2021-09-25 04:54,Maurice Moore,The Loudest Silence,172351
2021-09-25 04:54,keshi,over u,3639
2021-09-25 04:54,Lorde,Team,2285
2021-09-25 04:54,Amber Run,I Found,15517
2021-09-25 04:55,Coldplay,Yellow,13990
2021-09-25 04:55,Justin Bieber,Lonely (with benny blanco),13416
2021-09-25 04:57,Frank Ocean,White Ferrari,143266
2021-09-26 08:03,SYML,Where's My Love - Acoustic,252610
2021-09-26 08:04,Sara Kays,Remember That Night?,56315
2021-09-26 08:04,Daughter,Medicine,42523
2021-09-26 08:11,Daughter,Medicine,2126
2021-09-26 08:12,Mansionair,Easier,17491
2021-09-26 08:14,XXXTENTACION,the remedy for a broken heart (why am I so in love),160184
2021-09-26 08:22,The Cinematic Orchestra,To Build A Home,371320
2021-09-26 13:13,XXXTENTACION,what are you so afraid of,71817
2021-09-26 13:13,Lorde,Team,5743
2021-09-26 13:18,Billie Eilish,i love you,291796
2021-09-26 13:22,Troye Sivan,The Good Side,268597
2021-09-26 13:24,Sara Kays,Remember That Night?,110176
2021-09-26 13:27,Maurice Moore,The Loudest Silence,2070
2021-09-26 13:27,Beowülf,Is It Too Late for Me,90249
2021-09-26 13:30,Juice WRLD,Righteous,192278
2021-09-26 13:33,Harry Styles,Falling,179451
2021-09-27 03:46,Beowülf,Is It Too Late for Me,117002
2021-09-27 03:50,Maurice Moore,The Loudest Silence,186723
2021-09-27 03:54,Juice WRLD,Righteous,242180
2021-09-27 03:57,Harry Styles,Falling,149858
2021-09-28 05:30,Anuv Jain,Baarishein,190637
2021-09-28 05:34,Anuv Jain,Gul,217241
2021-09-28 05:39,Anuv Jain,Alag Aasmaan,212773
2021-09-28 05:44,Anuv Jain,Riha,287323
2021-09-28 05:47,Anuv Jain,Mishri,200437
2021-09-28 05:51,Anuv Jain,Maula,231136
2021-09-28 05:53,SYML,Where's My Love - Acoustic,137828
2021-09-28 05:58,Hozier,Almost (Sweet Music),217480
2021-09-28 06:02,Hozier,Shrike,7371
2021-09-28 06:02,The Lumineers,Life In The City,231360
2021-09-28 13:43,Jeremy Zucker,all the kids are depressed,169973
2021-09-28 13:46,Alexander 23,IDK You Yet,184638
2021-10-03 11:47,Kaka,Temporary pyar,5187
2021-10-03 11:48,Kaka,Temporary pyar,29660
2021-10-03 11:48,SYML,Where's My Love - Acoustic,11958
2021-10-03 11:52,The Lumineers,Life In The City,231360
2021-10-03 11:54,The Strumbellas,In This Life,163893
2021-10-03 11:56,Hozier,Almost (Sweet Music),40365
2021-10-03 12:00,Hozier,Almost (Sweet Music),215851
2021-10-03 12:02,Margot & The Nuclear So And So's,Broadripple Is Burning,70900
2021-10-03 12:06,Margot & The Nuclear So And So's,Broadripple Is Burning,202378
2021-10-03 12:09,Vance Joy,Mess Is Mine,118262
2021-10-04 05:35,Vance Joy,Mess Is Mine,105407
2021-10-04 05:39,The Avett Brothers,If It's The Beaches,237120
2021-10-04 05:43,Passenger,Holes,213173
2021-10-04 05:46,Hozier,Like Real People Do,198029
2021-10-04 05:50,Pop Smoke,Mood Swings (feat. Lil Tjay),213333
2021-10-04 05:54,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",266005
2021-10-04 05:57,Jasraj Joshi,Shiv Tandav Stotra,177067
2021-10-05 03:35,SYML,Where's My Love - Acoustic,239880
2021-10-05 03:40,flora cash,You're Somebody Else,218883
2021-10-05 03:46,XXXTENTACION,the remedy for a broken heart (why am I so in love),155365
2021-10-06 03:37,Maurice Moore,The Loudest Silence,11366
2021-10-06 03:37,The Cinematic Orchestra,To Build A Home,691
2021-10-06 03:41,The Lumineers,Cleopatra,201413
2021-10-06 03:45,The Lumineers,Sleep On The Floor,211851
2021-10-06 03:48,Ali Gatie,Can't Let You Go,204156
2021-10-07 04:03,Ro Ransom,See Me Fall (feat. Kensei Abbot),1758
2021-10-07 04:04,Bruno Mars,Talking to the Moon,112932
2021-10-07 10:08,Tanishk Bagchi,"Raataan Chill Mix - Spotify Singles (Tanishk Bagchi, Jubin Nautiyal, Hanita Bhambri)",20850
2021-10-07 10:08,Hozier,Shrike,21770
2021-10-07 10:14,Alka Yagnik,Agar Tum Saath Ho,341054
2021-10-07 10:15,Amit Trivedi,Namo Namo,35968
2021-10-07 10:16,Darshan Raval,Jannat Ve,11880
2021-10-07 10:16,Javed-Mohsin,"Kabhii Tumhhe (From ""Shershaah"")",26110
2021-10-07 10:16,Darshan Raval,Ek Tarfa,15660
2021-10-07 10:17,Linkin Park,In the End,12030
2021-10-07 10:17,BØJET,I'm So Alone,11920
2021-10-07 10:19,Marcin Przybyłowicz,Lullaby Of Woe,150206
2021-10-07 10:23,Alexander 23,IDK You Yet,6240
2021-10-07 10:23,Khalid,New Normal,13720
2021-10-07 10:23,Marcin Przybyłowicz,Wolven Storm - English,198400
2021-10-07 10:23,Zach Hood,13 Missed Calls,1840
2021-10-07 10:23,Yung Felix,OEFF,21513
2021-10-07 10:26,girl in red,we fell in love in october,184153
2021-10-07 10:30,Niall Horan,This Town,232600
2021-10-07 10:32,dhruv,double take,25453
2021-10-10 15:03,Bruno Mars,Talking to the Moon,104965
2021-10-10 15:08,Jon Bellion,Hand Of God - Outro,337551
2021-10-10 15:10,Jon Bellion,Dead Man Walking,1367
2021-10-10 15:10,Jon Bellion,Ungrateful Eyes,58983
2021-10-10 15:11,Travis Scott,Goosebumps - Remix,766
2021-10-10 15:11,Duncan Laurence,Arcade,1863
2021-10-10 15:11,Duckwrth,Start a Riot,125
2021-10-10 15:11,Jon Bellion,Paper Planes,2478
2021-10-10 15:11,Kailash Kher,Saiyyan,1514
2021-10-10 15:11,Alesso,Midnight (feat. Liam Payne),1025
2021-10-10 15:11,Masked Wolf,Astronaut In The Ocean,660
2021-10-10 15:16,Kailash Kher,Saiyyan,290296
2021-10-11 02:13,The Avett Brothers,If It's The Beaches,153530
2021-10-11 02:18,Falling In Reverse,Carry On,294765
2021-10-11 02:22,I Prevail,Hurricane,223173
2021-10-11 02:28,Motionless In White,Another Life,205394
2021-10-11 02:30,Kingdom Collapse,Unbreakable,159566
2021-10-11 02:36,Asking Alexandria,Alone Again,228977
2021-10-11 02:39,Escape the Fate,Broken Heart,187371
2021-10-11 02:43,Blind Channel,Balboa,192489
2021-10-11 02:47,A Day To Remember,Resentment,227266
2021-10-11 02:49,Trivium,Feast Of Fire,56354
2021-10-11 03:46,SYML,Where's My Love - Acoustic,9710
2021-10-11 03:46,Hozier,Shrike,298880
2021-10-11 03:50,Hozier,Almost (Sweet Music),217480
2021-10-11 03:55,Margot & The Nuclear So And So's,Broadripple Is Burning,273173
2021-10-11 03:57,Vance Joy,Mess Is Mine,93851
2021-10-11 04:01,The Avett Brothers,If It's The Beaches,237120
2021-10-13 02:13,Alexander Rybak,Fairytale,182640
2021-10-13 02:16,AURORA,Runaway,199493
2021-10-13 02:16,Ramzeess,Fairy Tale - Chillout Mix,8377
2021-10-13 02:17,Måneskin,Beggin',16044
2021-10-13 02:20,Måneskin,Beggin',211560
2021-10-13 02:22,Yazoo,"Situation (12"" Remix)",1670
2021-10-13 02:22,Exposé,Point of No Return,440
2021-10-13 02:22,Queen,I Want To Break Free - Remastered 2011,0
2021-10-13 02:22,Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,914
2021-10-13 02:22,Shouse,Love Tonight - Edit,0
2021-10-13 02:22,George Michael,Careless Whisper,0
2021-10-13 02:22,New Order,Blue Monday,442
2021-10-13 02:22,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),91526
2021-10-13 02:22,Britney Spears,...Baby One More Time,10640
2021-10-13 02:22,Marshmello,Leave Before You Love Me (with Jonas Brothers),1144
2021-10-13 02:26,The Weeknd,Can't Feel My Face,179564
2021-10-13 02:30,The Weeknd,I Feel It Coming,269186
